Leak_ID,Source_Platform,Leak_Type,Data_Snippet,Risk_Score,Pattern_Matched,Anomaly_Flag,Date_Detected,False_Positive
1099,Dark Web,Database Dump,db_row_5933,3,credit_card_regex,Yes,2024-09-10,Yes
1100,Social Media,Config File,DB_PASSWORD=secret317,5,api_key_regex,Yes,2024-08-21,No
1101,Dark Web,Source Code,function test54(){return true;},4,email_regex,No,2025-03-13,Yes
1102,Public Forum,Source Code,function test46(){return true;},4,username_password,Yes,2025-03-09,No
1103,Dark Web,Personal Data,"Name59, email50@example.com",7,api_key_regex,Yes,2025-05-30,Yes
1104,Dark Web,Confidential Document,ConfDoc_6641.pdf,2,api_key_regex,No,2025-01-24,Yes
1105,Dark Web,Confidential Document,ConfDoc_7917.pdf,6,password_env_regex,No,2025-08-01,Yes
1106,Pastebin,Payment Info,4441 1692 2311 6840,3,username_password,No,2024-11-30,No
1107,Dark Web,Credentials,user711:pass143,5,credit_card_regex,Yes,2025-01-23,No
1108,Public Forum,Source Code,function test77(){return true;},4,password_env_regex,No,2024-12-06,Yes
1109,GitHub,Credentials,user365:pass127,6,password_env_regex,No,2024-10-14,Yes
1110,Pastebin,Config File,DB_PASSWORD=secret154,8,credit_card_regex,Yes,2024-11-17,Yes
1111,Dark Web,Credentials,user939:pass761,5,credit_card_regex,Yes,2025-05-23,Yes
1112,Pastebin,API Key,AIzaSyD9025***,8,api_key_regex,No,2024-10-23,No
1113,GitHub,API Key,AIzaSyD1202***,1,email_regex,Yes,2024-08-30,Yes
1114,Pastebin,Credentials,user131:pass198,10,password_env_regex,Yes,2025-05-23,No
1115,GitHub,Personal Data,"Name54, email12@example.com",8,password_env_regex,Yes,2025-01-17,No
1116,Pastebin,API Key,AIzaSyD5574***,8,credit_card_regex,Yes,2024-09-21,Yes
1117,Public Forum,Personal Data,"Name25, email81@example.com",4,credit_card_regex,Yes,2025-07-16,No
1118,Pastebin,Payment Info,4282 6981 4784 4692,7,api_key_regex,Yes,2024-10-25,No
1119,Pastebin,Config File,DB_PASSWORD=secret590,4,email_regex,No,2025-05-07,No
1120,Dark Web,Personal Data,"Name67, email11@example.com",1,password_env_regex,No,2025-03-31,No
1121,Pastebin,Database Dump,db_row_6129,1,api_key_regex,No,2024-09-15,Yes
1122,Public Forum,Credentials,user855:pass400,3,username_password,Yes,2025-01-11,No
1123,Public Forum,Confidential Document,ConfDoc_7542.pdf,6,email_regex,Yes,2024-09-16,Yes
1124,Social Media,Confidential Document,ConfDoc_9557.pdf,1,api_key_regex,Yes,2025-04-02,No
1125,Social Media,API Key,AIzaSyD9547***,9,api_key_regex,No,2025-08-12,Yes
1126,Public Forum,Confidential Document,ConfDoc_7909.pdf,5,password_env_regex,No,2024-09-10,No
1127,Pastebin,Database Dump,db_row_2129,2,email_regex,No,2025-04-22,No
1128,GitHub,Personal Data,"Name65, email61@example.com",3,credit_card_regex,Yes,2025-04-21,No
1129,GitHub,Credentials,user223:pass927,2,password_env_regex,No,2025-03-08,No
1130,Pastebin,Database Dump,db_row_5354,10,password_env_regex,Yes,2024-12-02,No
1131,Dark Web,Config File,DB_PASSWORD=secret747,3,api_key_regex,Yes,2024-09-21,No
1132,Dark Web,Source Code,function test10(){return true;},9,email_regex,Yes,2024-10-19,No
1133,GitHub,Source Code,function test17(){return true;},2,username_password,No,2025-06-02,Yes
1134,Public Forum,API Key,AIzaSyD7933***,8,credit_card_regex,No,2025-06-24,Yes
1135,Social Media,Config File,DB_PASSWORD=secret829,1,password_env_regex,Yes,2024-10-30,Yes
1136,Dark Web,Payment Info,4478 4955 1831 7862,4,username_password,Yes,2025-06-20,No
1137,Pastebin,Confidential Document,ConfDoc_7864.pdf,3,email_regex,Yes,2025-05-11,No
1138,Social Media,API Key,AIzaSyD8464***,2,credit_card_regex,Yes,2024-11-08,No
1139,Public Forum,Confidential Document,ConfDoc_2641.pdf,10,username_password,No,2025-07-20,No
1140,GitHub,Database Dump,db_row_1724,1,username_password,Yes,2025-08-06,Yes
1141,Dark Web,API Key,AIzaSyD5802***,2,email_regex,No,2025-07-15,No
1142,Dark Web,Payment Info,4470 4337 4524 7135,7,password_env_regex,Yes,2025-03-06,No
1143,Social Media,Source Code,function test33(){return true;},3,password_env_regex,No,2025-03-07,Yes
1144,Pastebin,Payment Info,4628 1896 3064 3712,3,email_regex,Yes,2024-10-08,No
1145,Public Forum,Config File,DB_PASSWORD=secret134,9,username_password,Yes,2024-11-16,No
1146,Pastebin,Confidential Document,ConfDoc_9192.pdf,6,api_key_regex,Yes,2025-01-26,No
1147,Social Media,Confidential Document,ConfDoc_6812.pdf,7,api_key_regex,No,2025-03-24,Yes
1148,GitHub,Payment Info,4289 7308 9422 7803,8,password_env_regex,No,2024-09-26,Yes
1149,Public Forum,API Key,AIzaSyD5668***,4,password_env_regex,Yes,2025-05-24,Yes
1150,GitHub,API Key,AIzaSyD7524***,7,password_env_regex,Yes,2024-09-15,No
1151,GitHub,Payment Info,4581 5294 8099 1080,4,username_password,No,2025-07-18,Yes
1152,Pastebin,API Key,AIzaSyD7954***,5,api_key_regex,Yes,2024-08-24,No
1153,Dark Web,Payment Info,4519 3312 2789 2913,8,username_password,No,2025-05-07,Yes
1154,Social Media,API Key,AIzaSyD6588***,4,username_password,Yes,2024-12-24,No
1155,Social Media,Personal Data,"Name97, email79@example.com",6,api_key_regex,No,2024-11-10,No
1156,GitHub,Database Dump,db_row_4190,3,email_regex,No,2024-11-25,Yes
1157,Public Forum,Payment Info,4332 3248 3659 4129,8,api_key_regex,No,2024-09-25,Yes
1158,Pastebin,Source Code,function test65(){return true;},7,api_key_regex,No,2025-02-18,Yes
1159,Social Media,Confidential Document,ConfDoc_2207.pdf,7,email_regex,Yes,2024-11-03,No
1160,Pastebin,Payment Info,4013 4920 1787 9141,5,credit_card_regex,No,2025-02-01,Yes
1161,GitHub,Credentials,user421:pass661,9,password_env_regex,No,2025-04-10,Yes
1162,Public Forum,API Key,AIzaSyD8151***,4,username_password,Yes,2025-02-12,No
1163,Dark Web,Config File,DB_PASSWORD=secret403,5,password_env_regex,Yes,2024-10-07,No
1164,Dark Web,Source Code,function test17(){return true;},4,email_regex,No,2024-11-18,Yes
1165,GitHub,Config File,DB_PASSWORD=secret142,3,email_regex,No,2025-06-23,Yes
1166,Pastebin,Payment Info,4101 7282 1098 8830,8,username_password,No,2024-09-22,No
1167,Social Media,Credentials,user271:pass683,1,username_password,No,2025-04-10,No
1168,Public Forum,Credentials,user789:pass238,8,api_key_regex,Yes,2025-01-08,No
1169,Pastebin,Confidential Document,ConfDoc_5657.pdf,7,email_regex,Yes,2024-10-15,Yes
1170,Pastebin,Database Dump,db_row_8426,10,username_password,Yes,2024-12-11,Yes
1171,Pastebin,Database Dump,db_row_1511,5,username_password,No,2025-07-11,Yes
1172,GitHub,Source Code,function test70(){return true;},6,email_regex,No,2025-07-30,No
1173,Dark Web,Config File,DB_PASSWORD=secret890,5,password_env_regex,Yes,2024-11-12,Yes
1174,Pastebin,API Key,AIzaSyD4261***,3,email_regex,No,2024-08-18,Yes
1175,Pastebin,Source Code,function test94(){return true;},5,credit_card_regex,Yes,2025-02-04,No
1176,Public Forum,Credentials,user428:pass576,7,email_regex,Yes,2024-12-06,No
1177,Public Forum,Payment Info,4567 4916 8503 3534,10,password_env_regex,Yes,2025-01-31,No
1178,GitHub,Credentials,user933:pass854,5,password_env_regex,Yes,2025-07-05,Yes
1179,Public Forum,Personal Data,"Name23, email96@example.com",1,api_key_regex,No,2025-06-23,No
1180,Public Forum,Config File,DB_PASSWORD=secret674,3,api_key_regex,No,2024-12-21,No
1181,Pastebin,Database Dump,db_row_3247,4,email_regex,Yes,2024-08-17,Yes
1182,Pastebin,API Key,AIzaSyD7469***,8,username_password,Yes,2025-02-01,Yes
1183,Social Media,Config File,DB_PASSWORD=secret132,2,password_env_regex,Yes,2024-09-24,No
1184,GitHub,Confidential Document,ConfDoc_3628.pdf,4,credit_card_regex,Yes,2024-10-07,Yes
1185,Pastebin,Payment Info,4639 1416 5193 1820,2,api_key_regex,Yes,2024-12-10,Yes
1186,Public Forum,Config File,DB_PASSWORD=secret306,9,email_regex,Yes,2025-05-08,No
1187,Dark Web,Credentials,user385:pass842,7,username_password,Yes,2025-04-16,Yes
1188,Social Media,Database Dump,db_row_2810,4,password_env_regex,No,2025-04-21,Yes
1189,Public Forum,API Key,AIzaSyD6865***,1,email_regex,No,2025-08-10,No
1190,GitHub,Credentials,user236:pass718,6,credit_card_regex,Yes,2025-01-30,No
1191,Public Forum,Source Code,function test46(){return true;},5,api_key_regex,No,2025-03-27,Yes
1192,Pastebin,API Key,AIzaSyD6628***,8,api_key_regex,No,2025-05-14,Yes
1193,Public Forum,Config File,DB_PASSWORD=secret490,5,credit_card_regex,No,2025-03-31,Yes
1194,Public Forum,API Key,AIzaSyD6706***,8,password_env_regex,No,2025-05-22,No
1195,Dark Web,Credentials,user817:pass754,8,email_regex,No,2024-11-11,Yes
1196,Social Media,Personal Data,"Name36, email61@example.com",5,credit_card_regex,No,2025-05-30,No
1197,Pastebin,Personal Data,"Name31, email36@example.com",2,email_regex,No,2024-12-19,Yes
1198,Dark Web,Payment Info,4538 1902 7647 1242,8,email_regex,No,2025-07-14,Yes
1199,Social Media,Payment Info,4073 3724 1476 9876,5,password_env_regex,Yes,2024-08-27,No
1200,Public Forum,Confidential Document,ConfDoc_1110.pdf,7,username_password,No,2024-10-10,Yes
1201,Public Forum,Source Code,function test80(){return true;},7,email_regex,No,2025-05-21,No
1202,Public Forum,Payment Info,4608 4370 4929 8538,2,username_password,Yes,2024-10-31,No
1203,Pastebin,Confidential Document,ConfDoc_8435.pdf,1,email_regex,Yes,2025-03-31,No
1204,GitHub,Database Dump,db_row_6916,8,api_key_regex,Yes,2024-09-15,Yes
1205,Social Media,Confidential Document,ConfDoc_1616.pdf,8,username_password,No,2024-09-03,No
1206,Pastebin,Config File,DB_PASSWORD=secret305,10,password_env_regex,No,2024-12-24,No
1207,Social Media,Credentials,user146:pass828,1,api_key_regex,Yes,2024-11-21,No
1208,Dark Web,Database Dump,db_row_4834,2,email_regex,No,2025-07-13,Yes
1209,Social Media,Database Dump,db_row_6615,3,password_env_regex,Yes,2025-07-02,No
1210,Pastebin,Source Code,function test30(){return true;},5,username_password,No,2025-04-07,No
1211,Public Forum,Personal Data,"Name77, email65@example.com",4,api_key_regex,No,2024-10-31,No
1212,Public Forum,Database Dump,db_row_4827,7,credit_card_regex,Yes,2025-05-21,No
1213,Social Media,Database Dump,db_row_4184,9,api_key_regex,No,2025-07-18,No
1214,Public Forum,API Key,AIzaSyD4242***,1,password_env_regex,No,2025-02-07,Yes
1215,Public Forum,Personal Data,"Name34, email80@example.com",4,password_env_regex,Yes,2024-10-23,No
1216,Social Media,Credentials,user926:pass731,5,api_key_regex,Yes,2024-10-15,No
1217,Public Forum,Config File,DB_PASSWORD=secret636,10,username_password,Yes,2025-05-07,Yes
1218,Pastebin,Credentials,user366:pass839,4,password_env_regex,No,2024-09-27,Yes
1219,Pastebin,Config File,DB_PASSWORD=secret626,6,password_env_regex,Yes,2024-12-30,Yes
1220,Social Media,Source Code,function test46(){return true;},7,username_password,Yes,2025-06-06,No
1221,Dark Web,Credentials,user305:pass626,3,credit_card_regex,No,2025-04-09,Yes
1222,Public Forum,Credentials,user641:pass709,6,username_password,No,2025-06-15,Yes
1223,GitHub,Payment Info,4176 1176 3425 7345,4,credit_card_regex,No,2024-10-23,Yes
1224,GitHub,Database Dump,db_row_3254,10,email_regex,No,2025-02-10,Yes
1225,Pastebin,Confidential Document,ConfDoc_2243.pdf,5,email_regex,Yes,2024-11-28,No
1226,Pastebin,Credentials,user738:pass218,10,username_password,No,2025-08-12,Yes
1227,Pastebin,Database Dump,db_row_4995,10,credit_card_regex,No,2024-09-23,Yes
1228,Dark Web,Credentials,user429:pass532,3,email_regex,Yes,2024-10-28,No
1229,GitHub,Payment Info,4560 1426 6694 1162,9,credit_card_regex,Yes,2025-02-27,Yes
1230,Pastebin,Source Code,function test75(){return true;},7,credit_card_regex,Yes,2025-02-09,Yes
1231,Dark Web,Config File,DB_PASSWORD=secret101,6,email_regex,Yes,2025-03-11,No
1232,Social Media,Database Dump,db_row_3614,6,username_password,No,2025-01-18,No
1233,Social Media,Payment Info,4208 2136 7486 9502,10,username_password,No,2024-11-18,No
1234,Social Media,Confidential Document,ConfDoc_4542.pdf,9,api_key_regex,No,2025-05-30,Yes
1235,Public Forum,API Key,AIzaSyD6490***,9,api_key_regex,No,2024-10-12,Yes
1236,Pastebin,API Key,AIzaSyD8150***,2,credit_card_regex,Yes,2025-03-05,Yes
1237,Public Forum,API Key,AIzaSyD4010***,5,api_key_regex,No,2025-03-02,No
1238,Pastebin,Confidential Document,ConfDoc_4177.pdf,4,credit_card_regex,No,2024-11-21,No
1239,GitHub,Config File,DB_PASSWORD=secret671,9,username_password,No,2025-02-10,Yes
1240,Pastebin,Payment Info,4346 2407 5765 8341,7,api_key_regex,Yes,2025-02-16,Yes
1241,Dark Web,Payment Info,4543 3298 7743 7501,10,password_env_regex,No,2024-11-16,No
1242,Dark Web,Payment Info,4215 2599 1944 1329,6,credit_card_regex,No,2025-04-04,Yes
1243,Social Media,Config File,DB_PASSWORD=secret605,3,password_env_regex,No,2025-03-30,No
1244,Social Media,Source Code,function test71(){return true;},3,username_password,Yes,2025-02-21,No
1245,Public Forum,Source Code,function test39(){return true;},7,username_password,No,2024-11-30,Yes
1246,Public Forum,Payment Info,4632 7708 1173 9232,8,email_regex,Yes,2025-03-15,No
1247,Dark Web,Personal Data,"Name43, email18@example.com",4,username_password,Yes,2025-01-26,No
1248,GitHub,Payment Info,4999 8146 4635 6828,8,password_env_regex,No,2025-04-19,No
1249,Social Media,Source Code,function test66(){return true;},7,api_key_regex,No,2025-04-05,No
1250,Public Forum,Payment Info,4891 9879 6385 2532,9,password_env_regex,Yes,2024-08-15,Yes
1251,Social Media,Personal Data,"Name28, email22@example.com",5,credit_card_regex,No,2025-02-28,No
1252,Dark Web,Payment Info,4032 6181 2914 9072,7,credit_card_regex,Yes,2025-06-21,No
1253,Social Media,Config File,DB_PASSWORD=secret186,7,email_regex,Yes,2025-02-16,No
1254,Dark Web,Database Dump,db_row_6604,9,api_key_regex,No,2024-11-17,Yes
1255,Public Forum,Payment Info,4836 2488 7567 3012,1,username_password,No,2024-10-25,Yes
1256,Dark Web,Database Dump,db_row_7345,4,email_regex,No,2025-01-21,No
1257,Social Media,Database Dump,db_row_6584,8,password_env_regex,Yes,2024-09-25,No
1258,Social Media,Database Dump,db_row_4103,4,credit_card_regex,No,2025-01-14,Yes
1259,Dark Web,Confidential Document,ConfDoc_6409.pdf,7,username_password,No,2024-12-16,No
1260,GitHub,Source Code,function test13(){return true;},8,username_password,No,2025-05-11,Yes
1261,Public Forum,API Key,AIzaSyD9332***,5,email_regex,Yes,2025-07-11,No
1262,Social Media,Personal Data,"Name71, email19@example.com",3,username_password,No,2025-01-19,No
1263,Public Forum,API Key,AIzaSyD4347***,1,credit_card_regex,No,2025-08-07,No
1264,Public Forum,Personal Data,"Name48, email57@example.com",3,credit_card_regex,Yes,2024-09-01,Yes
1265,GitHub,Personal Data,"Name47, email89@example.com",8,username_password,No,2024-10-13,Yes
1266,Public Forum,Credentials,user932:pass741,3,api_key_regex,Yes,2025-07-04,No
1267,Dark Web,Database Dump,db_row_2532,4,api_key_regex,No,2025-03-09,No
1268,GitHub,Confidential Document,ConfDoc_6136.pdf,1,api_key_regex,No,2025-07-30,Yes
1269,Social Media,Personal Data,"Name33, email80@example.com",4,password_env_regex,Yes,2025-01-08,Yes
1270,Dark Web,Database Dump,db_row_3386,9,email_regex,No,2025-01-06,No
1271,Dark Web,Credentials,user734:pass597,6,password_env_regex,No,2025-02-14,No
1272,Social Media,API Key,AIzaSyD7917***,7,password_env_regex,No,2025-04-25,Yes
1273,Social Media,Credentials,user162:pass718,1,api_key_regex,No,2025-07-06,No
1274,Pastebin,Database Dump,db_row_9175,4,api_key_regex,No,2025-04-14,No
1275,GitHub,Config File,DB_PASSWORD=secret947,9,credit_card_regex,No,2025-02-20,No
1276,Dark Web,Config File,DB_PASSWORD=secret745,3,email_regex,Yes,2024-10-30,Yes
1277,Pastebin,Config File,DB_PASSWORD=secret321,4,credit_card_regex,No,2025-04-01,No
1278,Pastebin,Database Dump,db_row_6470,9,password_env_regex,Yes,2025-07-04,No
1279,Public Forum,Confidential Document,ConfDoc_4005.pdf,10,username_password,Yes,2024-09-16,Yes
1280,Pastebin,Source Code,function test75(){return true;},7,credit_card_regex,Yes,2025-06-05,Yes
1281,Pastebin,API Key,AIzaSyD2957***,8,username_password,No,2024-11-08,Yes
1282,Public Forum,Database Dump,db_row_9502,10,username_password,Yes,2025-05-20,Yes
1283,Dark Web,Confidential Document,ConfDoc_9270.pdf,4,api_key_regex,No,2025-07-23,No
1284,Pastebin,Database Dump,db_row_6540,9,api_key_regex,Yes,2025-05-02,Yes
1285,GitHub,Confidential Document,ConfDoc_1553.pdf,10,credit_card_regex,Yes,2024-09-09,Yes
1286,Dark Web,Credentials,user224:pass676,2,credit_card_regex,Yes,2025-03-22,No
1287,Social Media,Database Dump,db_row_2441,8,username_password,No,2025-03-17,Yes
1288,GitHub,Database Dump,db_row_2849,3,username_password,Yes,2024-11-30,No
1289,Social Media,Payment Info,4116 9121 8656 8819,4,credit_card_regex,Yes,2025-04-13,No
1290,Pastebin,Database Dump,db_row_2550,6,password_env_regex,Yes,2024-10-07,No
1291,Dark Web,Confidential Document,ConfDoc_3496.pdf,7,email_regex,Yes,2025-01-29,Yes
1292,Public Forum,Database Dump,db_row_1061,5,password_env_regex,Yes,2025-04-02,Yes
1293,GitHub,Payment Info,4278 3367 5399 2074,6,username_password,Yes,2025-02-16,Yes
1294,Public Forum,Config File,DB_PASSWORD=secret678,8,email_regex,Yes,2025-05-24,Yes
1295,Public Forum,Confidential Document,ConfDoc_5403.pdf,5,username_password,Yes,2025-03-03,Yes
1296,Social Media,Personal Data,"Name51, email75@example.com",1,email_regex,No,2025-06-20,Yes
1297,Dark Web,Payment Info,4998 2496 2530 3176,4,email_regex,No,2025-08-07,Yes
1298,Pastebin,Confidential Document,ConfDoc_1644.pdf,6,api_key_regex,Yes,2024-12-13,No
1299,Pastebin,Personal Data,"Name13, email91@example.com",10,api_key_regex,No,2025-04-02,No
1300,Pastebin,API Key,AIzaSyD1824***,8,password_env_regex,Yes,2024-09-12,Yes
1301,Dark Web,Config File,DB_PASSWORD=secret266,7,credit_card_regex,Yes,2025-01-15,No
1302,Dark Web,Confidential Document,ConfDoc_5630.pdf,7,api_key_regex,Yes,2025-06-24,No
1303,Public Forum,Confidential Document,ConfDoc_8109.pdf,5,password_env_regex,Yes,2024-09-04,No
1304,Dark Web,Personal Data,"Name49, email10@example.com",7,email_regex,No,2025-06-28,No
1305,Social Media,Credentials,user779:pass340,7,username_password,Yes,2025-03-20,Yes
1306,Pastebin,Credentials,user163:pass815,9,credit_card_regex,No,2025-06-26,No
1307,Public Forum,Config File,DB_PASSWORD=secret722,6,api_key_regex,Yes,2025-06-11,No
1308,Public Forum,Source Code,function test44(){return true;},10,credit_card_regex,No,2025-06-04,Yes
1309,GitHub,API Key,AIzaSyD2329***,5,api_key_regex,Yes,2025-02-24,No
1310,Dark Web,API Key,AIzaSyD9136***,8,password_env_regex,Yes,2025-04-24,No
1311,GitHub,Source Code,function test44(){return true;},5,password_env_regex,Yes,2025-04-13,No
1312,GitHub,Confidential Document,ConfDoc_6374.pdf,5,credit_card_regex,Yes,2024-09-02,Yes
1313,Social Media,Payment Info,4919 8857 9704 3140,10,email_regex,No,2024-11-29,Yes
1314,Social Media,Payment Info,4359 4250 6648 7304,8,email_regex,Yes,2025-04-06,Yes
